contractid,createdat,revenue
32282,2020-11-04,76189.9900000000
32283,2020-11-20,58609.9900000000
32284,2020-11-30,74759.7900000000
32285,2020-11-03,66939.4900000000
32286,2020-11-21,67399.9900000000
32287,2020-11-07,84399.4900000000
32288,2020-11-11,61539.9900000000
32289,2020-11-05,82049.9900000000
32290,2020-11-13,78579.4900000000
32291,2020-11-18,70329.9900000000
32292,2020-11-15,61119.4900000000
32293,2020-11-21,79119.9900000000
32294,2020-11-04,61539.9900000000
32295,2020-11-12,69849.4900000000
32296,2020-11-02,66939.4900000000
32297,2020-11-14,83729.7900000000
32298,2020-11-26,75669.4900000000
32299,2020-11-29,81489.4900000000
32300,2020-11-14,60784.2900000000
32302,2020-11-10,75669.4900000000
32303,2020-11-06,74759.7900000000
32304,2020-11-25,58609.9900000000
32305,2020-11-14,71769.7900000000
32306,2020-11-13,86719.7900000000
32307,2020-11-29,71769.7900000000
32308,2020-11-24,82049.9900000000
32310,2020-11-25,58209.2900000000
32311,2020-11-20,75669.4900000000
32312,2020-11-02,84979.9900000000
32313,2020-11-07,61119.4900000000
32315,2020-11-03,71769.7900000000
32316,2020-11-07,47394.2900000000
32317,2020-11-24,82049.9900000000
32318,2020-11-29,64469.9900000000
32319,2020-11-04,81489.4900000000
32320,2020-11-28,68779.7900000000
32321,2020-11-15,73259.9900000000
32322,2020-11-18,80739.7900000000
32323,2020-11-14,64029.4900000000
32324,2020-11-26,84979.9900000000
32325,2020-11-24,83729.7900000000
32326,2020-11-03,64029.4900000000
32327,2020-11-15,58609.9900000000
32328,2020-11-03,52544.2900000000
32329,2020-11-10,66939.4900000000
32330,2020-11-10,77749.7900000000
32331,2020-11-22,72759.4900000000
32332,2020-11-04,71769.7900000000
32333,2020-11-12,74759.7900000000
32334,2020-11-03,71769.7900000000
32335,2020-11-18,81489.4900000000
32336,2020-11-08,76189.9900000000
32337,2020-11-14,71769.7900000000
32339,2020-11-06,81489.4900000000
32341,2020-11-30,75669.4900000000
32342,2020-11-17,78579.4900000000
32343,2020-11-06,44819.2900000000
32344,2020-11-11,67399.9900000000
32345,2020-11-08,62799.7900000000
32346,2020-11-08,77749.7900000000
32347,2020-11-15,58609.9900000000
32348,2020-11-13,77749.7900000000
32349,2020-11-05,68779.7900000000
32350,2020-11-25,75669.4900000000
32351,2020-11-21,66939.4900000000
32352,2020-11-23,80739.7900000000
32353,2020-11-28,66939.4900000000
32354,2020-11-10,66939.4900000000
32356,2020-11-14,64029.4900000000
32357,2020-11-26,66939.4900000000
32358,2020-11-17,66939.4900000000
32359,2020-11-12,81489.4900000000
32360,2020-11-29,84979.9900000000
32361,2020-11-10,65789.7900000000
32362,2020-11-09,58609.9900000000
32364,2020-11-04,68779.7900000000
32366,2020-11-26,74759.7900000000
32367,2020-11-23,62799.7900000000
32368,2020-11-17,83729.7900000000
32369,2020-11-29,55679.9900000000
32370,2020-11-15,72759.4900000000
32371,2020-11-22,55119.2900000000
32372,2020-11-28,84399.4900000000
32373,2020-11-23,64469.9900000000
32374,2020-11-23,67399.9900000000
32375,2020-11-03,81489.4900000000
32376,2020-11-12,66939.4900000000
32377,2020-11-04,82049.9900000000
32378,2020-11-13,80739.7900000000
32379,2020-11-02,76189.9900000000
32380,2020-11-03,74759.7900000000
32381,2020-11-29,65789.7900000000
32382,2020-11-21,64469.9900000000
32383,2020-11-10,61539.9900000000
32384,2020-11-16,89709.7900000000
32385,2020-11-06,65789.7900000000
32386,2020-11-12,84399.4900000000
32388,2020-11-08,77749.7900000000
32389,2020-11-22,82049.9900000000
32390,2020-11-29,64029.4900000000
32391,2020-11-03,75669.4900000000
32392,2020-11-08,68779.7900000000
32393,2020-11-14,68779.7900000000
32394,2020-11-03,86719.7900000000
32395,2020-11-22,64029.4900000000
32396,2020-11-26,80739.7900000000
32397,2020-11-18,87909.9900000000
32398,2020-11-12,77749.7900000000
32399,2020-11-09,79119.9900000000
32400,2020-11-04,64029.4900000000
32401,2020-11-27,80739.7900000000
32402,2020-11-11,65789.7900000000
32403,2020-11-28,46879.2900000000
32404,2020-11-06,64469.9900000000
32405,2020-11-03,84979.9900000000
32406,2020-11-27,70329.9900000000
32407,2020-11-08,65789.7900000000
32408,2020-11-27,82049.9900000000
32409,2020-11-09,72759.4900000000
32410,2020-11-03,81489.4900000000
32411,2020-11-27,84399.4900000000
32412,2020-11-24,82049.9900000000
32413,2020-11-04,76189.9900000000
32414,2020-11-14,66939.4900000000
32415,2020-11-02,79119.9900000000
32416,2020-11-13,56664.2900000000
32417,2020-11-20,77749.7900000000
32418,2020-11-19,76189.9900000000
32419,2020-11-16,74759.7900000000
32420,2020-11-18,58609.9900000000
32421,2020-11-13,51514.2900000000
32422,2020-11-25,64029.4900000000
32423,2020-11-16,64469.9900000000
32424,2020-11-22,69849.4900000000
32425,2020-11-25,84979.9900000000
32426,2020-11-11,82049.9900000000
32427,2020-11-06,58609.9900000000
32429,2020-11-25,78579.4900000000
32430,2020-11-23,86719.7900000000
32431,2020-11-08,69849.4900000000
32432,2020-11-13,55634.2900000000
32433,2020-11-24,69849.4900000000
32434,2020-11-14,84979.9900000000
32435,2020-11-18,70329.9900000000
32436,2020-11-16,67399.9900000000
32437,2020-11-25,54089.2900000000
32438,2020-11-09,78579.4900000000
32439,2020-11-29,62799.7900000000
32440,2020-11-22,61539.9900000000
32441,2020-11-17,75669.4900000000
32442,2020-11-30,55679.9900000000
32443,2020-11-30,71769.7900000000
32444,2020-11-01,89709.7900000000
32445,2020-11-12,58209.4900000000
32446,2020-11-12,75669.4900000000
32447,2020-11-29,86719.7900000000
32448,2020-11-03,72759.4900000000
32449,2020-11-30,71769.7900000000
32450,2020-11-24,82049.9900000000
32451,2020-11-01,64029.4900000000
32452,2020-11-17,61539.9900000000
32454,2020-11-03,61539.9900000000
32456,2020-11-22,75669.4900000000
32457,2020-11-13,46879.2900000000
32458,2020-11-06,55119.2900000000
32459,2020-11-12,64469.9900000000
32460,2020-11-17,65789.7900000000
32461,2020-11-05,70329.9900000000
32462,2020-11-10,55119.2900000000
32463,2020-11-05,84979.9900000000
32464,2020-11-15,66939.4900000000
32465,2020-11-23,86719.7900000000
32466,2020-11-04,47394.2900000000
32467,2020-11-15,87909.9900000000
32468,2020-11-15,45334.2900000000
32469,2020-11-28,82049.9900000000
32470,2020-11-13,76189.9900000000
32471,2020-11-14,64469.9900000000
32472,2020-11-15,67399.9900000000
32473,2020-11-03,56149.2900000000
32474,2020-11-24,69849.4900000000
32475,2020-11-22,76189.9900000000
32476,2020-11-15,61119.4900000000
32477,2020-11-30,81489.4900000000
32478,2020-11-15,70329.9900000000
32479,2020-11-15,62799.7900000000
32480,2020-11-25,70329.9900000000
32481,2020-11-07,92699.7900000000
32482,2020-11-30,61539.9900000000
32483,2020-11-22,68779.7900000000
32484,2020-11-02,83729.7900000000
32485,2020-11-17,60784.2900000000
32486,2020-11-10,64029.4900000000
32488,2020-11-25,68779.7900000000
32489,2020-11-09,64469.9900000000
32490,2020-11-24,64469.9900000000
32492,2020-11-25,58609.9900000000
32493,2020-11-17,87309.4900000000
32494,2020-11-16,61119.4900000000
32495,2020-11-24,84979.9900000000
32497,2020-11-10,60269.2900000000
32498,2020-11-26,75669.4900000000
32499,2020-11-24,49969.2900000000
32500,2020-11-17,79119.9900000000
32501,2020-11-09,44819.2900000000
32502,2020-11-11,77749.7900000000
32503,2020-11-09,71769.7900000000
32504,2020-11-26,87909.9900000000
32505,2020-11-06,64029.4900000000
32506,2020-11-30,67399.9900000000
32507,2020-11-08,61539.9900000000
32508,2020-11-09,62799.7900000000
32509,2020-11-17,68779.7900000000
32510,2020-11-25,87309.4900000000
32512,2020-11-16,72759.4900000000
32513,2020-11-14,65789.7900000000
32514,2020-11-11,78579.4900000000
32515,2020-11-28,66939.4900000000
32516,2020-11-17,82049.9900000000
32518,2020-11-21,70329.9900000000
32519,2020-11-06,74759.7900000000
32520,2020-11-18,84399.4900000000
32522,2020-11-20,59809.7900000000
32523,2020-11-22,74759.7900000000
32524,2020-11-29,52544.2900000000
32525,2020-11-08,69849.4900000000
32526,2020-11-27,62799.7900000000
32527,2020-11-29,80739.7900000000
32528,2020-11-23,70329.9900000000
32529,2020-11-01,82049.9900000000
32530,2020-11-28,75669.4900000000
32531,2020-11-14,84399.4900000000
32532,2020-11-22,72759.4900000000
32533,2020-11-17,61119.4900000000
32534,2020-11-03,58209.4900000000
32535,2020-11-16,87309.4900000000
32536,2020-11-08,84979.9900000000
32537,2020-11-02,71769.7900000000
32538,2020-11-03,58724.2900000000
32539,2020-11-19,81489.4900000000
32540,2020-11-26,86719.7900000000
32541,2020-11-05,70329.9900000000
32542,2020-11-12,60269.2900000000
32544,2020-11-11,78579.4900000000
32545,2020-11-23,86719.7900000000
32546,2020-11-22,62799.7900000000
32547,2020-11-12,66939.4900000000
32548,2020-11-02,64469.9900000000
32549,2020-11-23,64469.9900000000
32550,2020-11-20,58609.9900000000
32551,2020-11-07,87909.9900000000
32552,2020-11-26,67399.9900000000
32553,2020-11-07,79119.9900000000
32554,2020-11-06,74759.7900000000
32555,2020-11-26,82049.9900000000
32556,2020-11-18,68779.7900000000
32558,2020-11-13,68779.7900000000
32559,2020-11-11,62799.7900000000
32560,2020-11-29,71769.7900000000
32561,2020-11-25,82049.9900000000
32562,2020-11-18,59809.7900000000
32563,2020-11-10,75669.4900000000
32564,2020-11-05,82049.9900000000
32566,2020-11-16,58609.9900000000
32567,2020-11-02,58209.4900000000
32568,2020-11-11,65789.7900000000
32569,2020-11-12,69849.4900000000
32570,2020-11-01,73259.9900000000
32571,2020-11-22,75669.4900000000
32572,2020-11-21,74759.7900000000
32573,2020-11-23,90219.4900000000
32574,2020-11-23,64469.9900000000
32575,2020-11-12,62799.7900000000
32577,2020-11-04,80739.7900000000
32578,2020-11-20,59809.7900000000
32579,2020-11-15,42244.2900000000
32581,2020-11-30,80739.7900000000
32582,2020-11-04,82049.9900000000
32583,2020-11-03,83729.7900000000
32584,2020-11-01,61119.4900000000
32585,2020-11-08,62799.7900000000
32586,2020-11-26,66939.4900000000
32587,2020-11-19,83729.7900000000
32588,2020-11-01,58209.4900000000
32589,2020-11-04,70329.9900000000
32590,2020-11-18,71769.7900000000
32592,2020-11-17,58209.4900000000
32593,2020-11-27,61539.9900000000
32594,2020-11-27,64469.9900000000
32595,2020-11-01,74759.7900000000
32597,2020-11-28,64029.4900000000
32598,2020-11-04,61119.4900000000
32599,2020-11-13,69849.4900000000
32600,2020-11-27,61119.4900000000
32601,2020-11-20,58209.4900000000
32603,2020-11-06,78579.4900000000
32604,2020-11-02,62799.7900000000
32605,2020-11-14,67399.9900000000
32606,2020-11-30,76189.9900000000
32607,2020-11-11,75669.4900000000
32608,2020-11-15,69849.4900000000
32609,2020-11-16,74759.7900000000
32610,2020-11-10,86719.7900000000
32611,2020-11-02,74759.7900000000
32612,2020-11-02,64029.4900000000
32613,2020-11-20,70329.9900000000
32614,2020-11-09,89709.7900000000
32615,2020-11-25,71769.7900000000
32616,2020-11-02,57694.2900000000
32617,2020-11-06,73259.9900000000
32618,2020-11-12,68779.7900000000
32619,2020-11-10,71769.7900000000
32620,2020-11-11,87309.4900000000
32621,2020-11-09,82049.9900000000
32622,2020-11-14,83729.7900000000
32623,2020-11-06,69849.4900000000
32624,2020-11-13,79119.9900000000
32625,2020-11-09,77749.7900000000
32626,2020-11-16,61119.4900000000
32627,2020-11-12,61539.9900000000
32628,2020-11-21,84399.4900000000
32629,2020-11-17,76189.9900000000
32630,2020-11-10,76189.9900000000
32631,2020-11-09,72759.4900000000
32632,2020-11-24,76189.9900000000
32633,2020-11-26,84979.9900000000
32634,2020-11-25,73259.9900000000
32635,2020-11-05,59809.7900000000
32636,2020-11-24,67399.9900000000
32637,2020-11-28,79119.9900000000
32638,2020-11-29,89709.7900000000
32639,2020-11-21,73259.9900000000
32640,2020-11-30,73259.9900000000
32641,2020-11-01,83729.7900000000
32642,2020-11-16,58609.9900000000
32643,2020-11-16,61539.9900000000
32644,2020-11-24,61539.9900000000
32645,2020-11-07,73259.9900000000
32648,2020-11-23,81489.4900000000
32649,2020-11-09,61119.4900000000
32650,2020-11-07,61539.9900000000
32651,2020-11-18,78579.4900000000
32652,2020-11-07,54089.2900000000
32653,2020-11-29,81489.4900000000
32654,2020-11-15,83729.7900000000
32655,2020-11-05,62799.7900000000
32656,2020-11-03,58209.4900000000
32657,2020-11-01,65789.7900000000
32658,2020-11-30,64469.9900000000
32659,2020-11-09,70329.9900000000
32660,2020-11-03,67399.9900000000
32661,2020-11-24,79119.9900000000
32662,2020-11-19,61539.9900000000
32663,2020-11-04,66939.4900000000
32664,2020-11-18,61119.4900000000
32666,2020-11-01,86719.7900000000
32667,2020-11-24,77749.7900000000
32668,2020-11-12,47909.2900000000
32669,2020-11-28,83729.7900000000
32670,2020-11-21,71769.7900000000
32671,2020-11-19,47394.2900000000
32673,2020-11-30,61119.4900000000
32674,2020-11-08,62799.7900000000
32675,2020-11-06,83729.7900000000
32676,2020-11-25,62799.7900000000
32677,2020-11-01,83729.7900000000
32678,2020-11-19,81489.4900000000
32679,2020-11-13,73259.9900000000
32680,2020-11-04,72759.4900000000
32681,2020-11-02,75669.4900000000
32682,2020-11-08,61539.9900000000
32683,2020-11-04,79119.9900000000
32684,2020-11-17,66939.4900000000
32685,2020-11-15,47394.2900000000
32686,2020-11-25,84979.9900000000
32687,2020-11-22,64469.9900000000
32688,2020-11-17,68779.7900000000
32689,2020-11-11,86719.7900000000
32690,2020-11-27,83729.7900000000
32691,2020-11-08,66939.4900000000
32692,2020-11-16,78579.4900000000
32693,2020-11-07,64469.9900000000
32694,2020-11-09,53059.2900000000
32695,2020-11-30,66939.4900000000
32698,2020-11-22,72759.4900000000
32699,2020-11-26,58209.4900000000
32700,2020-11-01,79119.9900000000
32702,2020-11-05,83729.7900000000
32703,2020-11-08,82049.9900000000
32704,2020-11-11,64029.4900000000
32705,2020-11-13,64029.4900000000
32706,2020-11-13,75669.4900000000
32707,2020-11-29,59809.7900000000
32709,2020-11-06,67399.9900000000
32710,2020-11-05,78579.4900000000
32711,2020-11-16,71769.7900000000
32712,2020-11-19,78579.4900000000
32713,2020-11-05,87309.4900000000
32714,2020-11-05,62799.7900000000
32715,2020-11-25,79119.9900000000
32716,2020-11-26,74759.7900000000
32717,2020-11-16,61119.4900000000
32718,2020-11-19,67399.9900000000
32719,2020-11-18,68779.7900000000
32720,2020-11-18,62799.7900000000
32721,2020-11-09,75669.4900000000
32722,2020-11-24,58209.4900000000
32723,2020-11-08,82049.9900000000
32724,2020-11-16,57179.2900000000
32727,2020-11-28,81489.4900000000
32728,2020-11-25,78579.4900000000
32729,2020-11-22,57694.2900000000
32730,2020-11-17,68779.7900000000
32732,2020-11-18,67399.9900000000
32733,2020-11-03,61539.9900000000
32735,2020-11-05,69849.4900000000
32736,2020-11-19,72759.4900000000
32737,2020-11-18,71769.7900000000
32738,2020-11-30,84979.9900000000
32739,2020-11-04,74759.7900000000
32740,2020-11-19,66939.4900000000
32741,2020-11-05,73259.9900000000
32742,2020-11-01,75669.4900000000
32743,2020-11-25,77749.7900000000
32744,2020-11-03,71769.7900000000
32745,2020-11-10,68779.7900000000
32746,2020-11-15,72759.4900000000
32747,2020-11-18,71769.7900000000
32748,2020-11-06,83729.7900000000
32749,2020-11-03,50999.2900000000
32750,2020-11-16,71769.7900000000
32751,2020-11-15,84399.4900000000
32752,2020-11-11,59809.7900000000
32753,2020-11-02,78579.4900000000
32754,2020-11-10,64029.4900000000
32755,2020-11-30,76189.9900000000
32756,2020-11-26,59809.7900000000
32757,2020-11-20,62799.7900000000
32758,2020-11-03,78579.4900000000
32759,2020-11-22,72759.4900000000
32760,2020-11-07,86719.7900000000
32761,2020-11-22,41214.2900000000
32762,2020-11-22,87309.4900000000
32763,2020-11-01,67399.9900000000
32764,2020-11-09,77749.7900000000
32765,2020-11-25,59809.7900000000
32766,2020-11-05,62799.7900000000
32767,2020-11-03,82049.9900000000
32769,2020-11-18,46879.2900000000
32770,2020-11-20,69849.4900000000
32771,2020-11-02,84979.9900000000
32772,2020-11-30,66939.4900000000
32773,2020-11-27,81489.4900000000
32774,2020-11-13,81489.4900000000
32775,2020-11-09,66939.4900000000
32776,2020-11-27,58609.9900000000
32777,2020-11-21,69849.4900000000
32779,2020-11-29,81489.4900000000
32780,2020-11-18,65789.7900000000
32781,2020-11-14,52544.2900000000
32782,2020-11-23,64029.4900000000
32783,2020-11-30,68779.7900000000
32784,2020-11-18,64029.4900000000
32785,2020-11-10,64469.9900000000
32786,2020-11-07,75669.4900000000
32787,2020-11-15,78579.4900000000
32789,2020-11-01,78579.4900000000
32790,2020-11-04,70329.9900000000
32791,2020-11-23,82049.9900000000
32792,2020-11-07,89709.7900000000
32793,2020-11-10,70329.9900000000
32794,2020-11-22,72759.4900000000
32795,2020-11-04,66939.4900000000
32796,2020-11-13,62799.7900000000
32797,2020-11-23,82049.9900000000
32798,2020-11-25,56149.2900000000
32799,2020-11-08,68779.7900000000
32800,2020-11-14,65789.7900000000
32801,2020-11-02,74759.7900000000
32802,2020-11-07,76189.9900000000
32803,2020-11-27,73259.9900000000
32804,2020-11-19,68779.7900000000
32805,2020-11-26,75669.4900000000
32806,2020-11-10,84979.9900000000
32807,2020-11-20,66939.4900000000
32808,2020-11-14,67399.9900000000
32809,2020-11-06,69849.4900000000
32810,2020-11-26,78579.4900000000
32811,2020-11-07,79119.9900000000
32812,2020-11-05,65789.7900000000
32813,2020-11-03,73259.9900000000
32814,2020-11-20,68779.7900000000
32815,2020-11-14,55679.9900000000
32816,2020-11-16,58209.4900000000
32817,2020-11-11,68779.7900000000
32818,2020-11-14,84979.9900000000
32819,2020-11-03,83729.7900000000
32820,2020-11-23,43789.2900000000
32821,2020-11-02,61119.4900000000
32822,2020-11-13,84399.4900000000
32823,2020-11-15,81489.4900000000
32824,2020-11-02,84979.9900000000
32825,2020-11-21,66939.4900000000
32826,2020-11-04,71769.7900000000
32827,2020-11-13,48939.2900000000
32828,2020-11-25,77749.7900000000
32829,2020-11-24,78579.4900000000
32830,2020-11-28,71769.7900000000
32831,2020-11-01,66939.4900000000
32832,2020-11-24,82049.9900000000
32833,2020-11-19,58209.4900000000
32834,2020-11-05,66939.4900000000
32835,2020-11-21,81489.4900000000
32836,2020-11-22,83729.7900000000
32837,2020-11-30,58609.9900000000
32838,2020-11-27,83729.7900000000
32839,2020-11-13,65789.7900000000
32840,2020-11-09,79119.9900000000
32841,2020-11-08,61119.4900000000
32842,2020-11-11,82049.9900000000
32843,2020-11-03,70329.9900000000
32844,2020-11-14,61119.4900000000
32845,2020-11-15,48424.2900000000
32846,2020-11-18,65789.7900000000
32847,2020-11-29,64029.4900000000
32848,2020-11-26,78579.4900000000
32849,2020-11-01,55119.2900000000
32850,2020-11-25,80739.7900000000
32851,2020-11-27,58609.9900000000
32852,2020-11-19,82049.9900000000
32853,2020-11-04,49454.2900000000
32854,2020-11-13,56819.7900000000
32855,2020-11-20,58609.9900000000
32856,2020-11-06,64029.4900000000
32857,2020-11-11,83729.7900000000
32859,2020-11-19,79119.9900000000
32860,2020-11-29,82049.9900000000
32861,2020-11-14,83729.7900000000
32862,2020-11-01,81489.4900000000
32863,2020-11-19,64469.9900000000
32864,2020-11-26,89709.7900000000
32865,2020-11-02,83729.7900000000
32866,2020-11-18,61119.4900000000
32867,2020-11-24,70329.9900000000
32868,2020-11-16,80739.7900000000
32869,2020-11-23,66939.4900000000
32870,2020-11-25,52544.2900000000
